Date,RIPLEY CC Equity,ECL CC Equity,IAM CC Equity,FALAB CC Equity,QUINENC CC Equity,ENELCHIL CC Equity,CHILE CC Equity,CMPC CC Equity,COLBUN CC Equity,COPEC CC Equity,ENTEL CC Equity,ANDINAB CC Equity,CONCHA CC Equity,CAP CC Equity,ITAUCORP CC Equity,BSAN CC Equity,SONDA CC Equity,SECUR CC Equity,BCI CC Equity,VAPORES CC Equity,AGUAS/A CC Equity,PARAUCO CC Equity,CENCOSUD CC Equity,SMU CC Equity,CCU CC Equity,SQM/B CC Equity,ENELAM CC Equity
26-07-2019,510.5,1248.1,989.34,4390,1819,62.69,101.02,1655.3,129.8,6461,6430,2452.1,1415,7300,5.074,51.14,965.07,268.1,40658.07,21.786,390.1,1897,1393,180.1,9700,20591.14,117.58
29-07-2019,515.81,1249.9,987.23,4395,1819.9,62.79,101.6,1654,130.65,6487.4,6450,2460,1410.3,7235,5.074,51.7,966.02,266,40797.98,22.235,393,1900,1394,180,9840,20373.42,117.8
30-07-2019,514,1235,994.66,4405,1821.3,62.5,101.87,1674,131.57,6633.5,6450,2460,1416.8,7299.8,5.096,51.13,952.68,264.99,40712.58,22.301,394,1910,1395,183,9701,20566.51,116.7
31-07-2019,519.5,1240,1028,4350,1900,63.81,101,1651,132.2,6460,6450,2475,1415,7219.9,5.059,50.98,930,263.15,40291.06,22.395,394.05,1918,1390,180.49,9870,20343.86,116.16
1-08-2019,509.56,1222,999.98,4375,1895.7,63.2,101,1610,132.8,6336.2,6400,2465,1405.1,7102.6,5.123,51,936.52,262.78,40157.51,22.395,395.8,1918,1380.1,177.48,9704.4,19358.69,116.88
2-08-2019,496.86,1243,990.43,4345,1895.7,61.5,100.5,1575.1,129,6230,6300,2431,1406,7111.1,5.028,50.8,924.7,261.5,39972.19,22.067,394,1915,1350,175.82,9650,18977.43,116
5-08-2019,479.96,1225,974,4260.1,1868,60.33,99,1550,125,6049,6070,2380,1381.2,6751,4.92,49.72,900.41,256.19,39114.6,20.699,386,1905,1320,172,9503,18717.34,113.7
6-08-2019,476.67,1224.1,966.6,4250.1,1838.8,60.9,101.38,1552.3,124.6,6050,6071.6,2390,1377.3,6840,4.968,49.19,900,258.3,38691.26,20.68,383.89,1917,1305,171.15,9450,18334.11,113.5
7-08-2019,489.82,1213.5,958.9,4220,1840,61.1,101.89,1601.1,125.01,6070,6065,2430,1365,6820,4.967,50,910,258,38518.65,22.02,382,1910,1305,172.07,9605.9,18915.36,114.82
8-08-2019,498.27,1215,968.9,4280,1840,60.99,103.38,1680,128.3,6415,6329.9,2421,1375.2,7050,4.976,50.4,914.9,258.44,39081.9,22.676,382.5,1915,1329.8,174.8,9655,20029.59,116.69
9-08-2019,497.24,1203.7,964.99,4250,1842.4,61,103.52,1682,127.01,6351,6170.1,2432.9,1380,6890,4.994,50.62,911.54,259,39345.35,23.285,377,1910,1305,172.03,9512,20077.87,118.02
12-08-2019,491.73,1198.5,961.35,4205,1825,60.62,103.31,1690,124.3,6370,6105,2314.9,1365.2,6800,5.013,50.28,898,258.87,38882.04,22.601,381,1905.6,1217,169.9,8839,19245.39,114
13-08-2019,493.8,1200,980,4270,1839.8,60.7,103.5,1725,124,6500,6110,2292,1400.9,6896,5.096,50.1,915.17,259.15,38806.63,22.994,386.72,1906.5,1183.5,171.25,8680,19117.32,115.2
14-08-2019,502,1202.1,993,4200,1839.5,60.25,102.99,1655,123.1,6326.1,6023,2242,1413,6689.5,5.07,49.67,897.91,256.01,39232.7,22.807,382.1,1915,1137.6,172.19,8400,18521.29,116
15-08-2019,502,1202.1,993,4200,1839.5,60.25,102.99,1655,123.1,6326.1,6023,2242,1413,6689.5,5.07,49.67,897.91,256.01,39232.7,22.807,382.1,1915,1137.6,172.19,8400,18521.29,116
16-08-2019,495.92,1191.2,996.7,4200,1839.5,60.01,104.17,1630,122.79,6263,6010,2238.2,1439.2,6670,5.115,50.6,894.74,257.02,38792.1,22.976,389,1910,1165,171.5,8401,18733.1,116.2
19-08-2019,498.26,1200,995,4150.2,1839.5,59.92,103.9,1610,122,6265,6019.6,2221.1,1463.3,6570,5.099,50.78,890.64,255.31,39155.48,23.06,384.5,1907.8,1140.8,172.94,8205,18619.81,116.48
20-08-2019,504,1189.9,1000,4170,1830.6,59.87,103.99,1601,122.2,6349.8,6040.2,2235,1453,6500,5.078,50.48,882,255.52,39487.07,23.229,386,1910,1113,170.49,8155,18335.09,117
21-08-2019,500.89,1189.1,1001.1,4240,1830.5,59.81,103.48,1603.1,122.65,6261.1,6041.1,2247,1450,6500,5.023,50.52,874,257.04,39972.19,23.135,387,1914.5,1120,170.21,8301,17979.44,118.3
22-08-2019,498,1171.6,1000,4200,1830.4,59.5,102.97,1571.1,122.7,6100,5980,2230,1438,6300,5.09,50.7,869.78,259,40063.03,23.379,387,1918,1100,170.89,8361,16719.4,117.51
23-08-2019,489,1170,999.59,4115,1829.4,58.41,101,1535,121.2,6025,5848,2230,1414,5961,5.008,50,838,256.49,38884.76,22.198,383.65,1913,1065.2,170.89,8239.6,16284.94,116
26-08-2019,488,1131.8,993.38,4050,1829.4,58.01,100,1510,122.2,5979.8,5795.6,2180,1409.9,5550,5.059,50.25,820.01,258.1,39096.43,21.505,381.7,1914.7,1060,171,8099,16177.56,116
27-08-2019,480,1130.8,988,3978,1799.7,58.73,101.86,1507,122.37,6000,5690,2145,1412,5570,4.947,50,816,258.9,39104.61,21.364,376.32,1891.2,1055.1,167.61,7950,16393.31,115.5
28-08-2019,475.63,1164.9,995,3920,1813.5,59.95,100,1550,121.5,6028,5750,2125,1388.8,5299.9,4.956,49.86,814.37,257.48,39063.73,21.27,381.2,1910,1059.4,164.89,8021,16717.43,115.94
29-08-2019,480.98,1199.9,996.14,3999,1800.1,60.5,100.99,1626.1,123.21,6241.1,6000,2162,1396.1,5599.1,5.028,50.27,826.58,254.77,39608.8,21.692,385,1944,1094.8,164.1,8039,17240.56,116.89
30-08-2019,500,1233,1010,4050,1821.5,62.22,102.8,1665,128.5,6501,6284,2230.3,1397.1,5839,5.189,51.55,844,244.76,41334.88,22.02,397,2018,1080,164.63,8190,17536.12,118.2
2-09-2019,503.68,1206,997.67,4015,1820,61.87,102.5,1653,127.1,6451.1,6202.2,2209,1413.7,5930,5.111,51.18,845.64,242.01,41093.23,22.301,393.99,2006.5,1060.4,163.06,8154.3,17339.08,117.61
3-09-2019,501.32,1204.6,1000,3933.2,1820,60.65,102.37,1601,125,6306,5926,2201,1400,5800,5.057,50.7,834.5,241.72,40245.63,22.02,393.02,2000,1045.1,161,8100,16945.01,117.55
4-09-2019,503.85,1209.1,998.86,4000,1830,60.5,102.81,1650.1,128.6,6453.1,5982,2205,1406.8,5939.7,4.985,50.98,841.93,240.28,40317.4,22.882,394.5,2000,1070,157.43,8210,17131.21,117.8
5-09-2019,499.87,1241.3,997.46,4035,1830,61.35,103.2,1705,131.8,6649,6055,2200,1429,6175,5.036,50.88,837,240,40654.44,23.482,388.42,2000,1090,156.31,8335.8,17635.62,119.47
6-09-2019,500.16,1229.6,992.17,4045,1820.3,60.88,103.48,1661.6,130.84,6700.2,6019.7,2200,1430,6194,5.066,50.79,831.1,238.9,40380.99,23.735,392.41,2044.9,1109.5,161,8370,17632.66,119.2
9-09-2019,501.38,1228.3,996.62,4090.1,1816.2,62,103.25,1665,134.26,6724.9,6060,2239,1438.6,6395,5.086,50.87,830.98,238.79,41333.06,23.332,392,2094.9,1135,161,8238.4,17654.34,120.01
10-09-2019,504.38,1225.5,1000,4091,1840,62.7,103.68,1678,135.9,6700,6098.1,2243,1449.7,6219,5.171,51.17,837.66,238.5,41325.79,23.322,396.5,2058,1114.9,162.64,8200,18413.91,120.97
11-09-2019,504,1242,999.88,4110,1840,64.47,103.7,1732,138.3,6940,6208.1,2250,1480,6430,5.097,51.4,837,243.99,41898.12,24.503,398.1,2075,1164,170,8225,19400.07,122.51
12-09-2019,500,1255,1015,4090,1840,64.4,102.55,1750.5,136.25,7021.9,6280,2220,1479.8,6500,5.217,51.57,835.1,246.48,42143.4,23.95,398.98,2068.9,1188.7,169.24,8199,19310.42,123
13-09-2019,509.9,1281,1014.1,4102.6,1810,64.46,103.66,1748,137.9,7028,6505,2220,1495.2,6525,5.309,51.69,841.2,242.99,42061.64,24.222,397.5,2050,1198,170,8150,19337.01,125.49
16-09-2019,511,1293.4,1018.9,4170,1820.2,65.1,104.99,1809,139,7200,6650,2270,1497.8,6455.1,5.3,52.21,854.86,242.44,42515.87,24.316,403,2075,1221.9,172,8255,19672.96,129
17-09-2019,515.1,1299.9,1044.9,4200,1820,65,103.8,1830,139.6,7267.2,6425.1,2262,1480,6351,5.161,52,860.03,242.49,41910.84,24.541,412,2090,1228.2,169.46,8096,19975.41,129.5
18-09-2019,515.1,1299.9,1044.9,4200,1820,65,103.8,1830,139.6,7267.2,6425.1,2262,1480,6351,5.161,52,860.03,242.49,41910.84,24.541,412,2090,1228.2,169.46,8096,19975.41,129.5
19-09-2019,515.1,1299.9,1044.9,4200,1820,65,103.8,1830,139.6,7267.2,6425.1,2262,1480,6351,5.161,52,860.03,242.49,41910.84,24.541,412,2090,1228.2,169.46,8096,19975.41,129.5
20-09-2019,515.1,1299.9,1044.9,4200,1820,65,103.8,1830,139.6,7267.2,6425.1,2262,1480,6351,5.161,52,860.03,242.49,41910.84,24.541,412,2090,1228.2,169.46,8096,19975.41,129.5
23-09-2019,510.8,1290,1030,4222,1810.6,64.5,103.66,1749.9,136,7070,6425,2325,1478,6360,5.164,51.3,858,243.59,41426.63,24.175,403.16,2070.2,1220.2,171.01,8080,19889.7,128.13
24-09-2019,510,1271.3,1020,4215,1810,63.1,103.28,1705,136.15,6890,6488.7,2350,1469.3,6215,5.187,51.43,854.98,243.2,41970.8,23.8,404.9,2078.3,1206,171.04,8030.1,19311.4,129
25-09-2019,503.03,1260,1005,4195,1790.4,62.69,103.7,1730,135.6,6880,6411.1,2360,1456,6325,5.225,51.98,848.64,240.5,41879.95,23.894,401.95,2055,1204.2,170,8003,19713.35,129.9
26-09-2019,514.95,1281,1007.9,4197,1790,64.28,103,1720,136,6990,6430,2392.8,1460.1,6349,5.162,51.9,860,243,42152.49,23.885,402,2070,1190,170,8081,20072.94,129.5
27-09-2019,520.39,1286.7,1002.2,4229,1789,62.86,103,1705.1,133,7000,6501,2450,1477.1,6410,5.166,52,880,245.5,41971.71,23.66,402,2075,1218,173.85,8170,19802.02,131.1
30-09-2019,520.5,1290,1020,4075,1788.4,63.03,102.1,1696,131.51,6875,6393.3,2440,1449,6350,5.116,51.37,890,251,41718.25,23.725,398.8,2080,1209,173.24,8145.1,19772.46,133.5
1-10-2019,519.85,1279,996,4130,1788.4,63,101.77,1666.3,130.5,6752,6301,2420,1460,6271,5.106,51,891,253.81,41516.57,23.444,390,2080,1193,171.4,8128,19802.02,134.49
2-10-2019,517.33,1268.9,999.38,4099,1794.7,63.36,102,1659.9,130.1,6651,6300,2370,1450,6270,5.087,50.6,888.43,249.95,41335.78,23.519,393.33,2049.9,1187.9,171.4,8010,19511.39,135.5
3-10-2019,513.41,1250,1005,4120,1810,63.22,101.4,1650,129,6627,6301.1,2365,1454.4,6290,5.036,50.75,882,246,41062.34,23.613,392.79,2072.4,1162,172.99,7901,19114.37,135
4-10-2019,519.8,1263,999.88,4122,1810,64.49,102,1675,131,6760,6387.2,2385,1464.3,6311,5.064,50.96,892.12,244.7,41289.45,23.838,387.81,2080,1145,173.87,7980,19102.54,136.5
7-10-2019,520,1278.5,1004,4114.9,1803.5,64.9,102,1715,131,6810,6382.1,2385,1441,6365,5.066,51.3,890,245,41516.57,24.081,388.99,2080,1134.9,173.87,7948,19002.06,136.75
8-10-2019,519,1271,1003.2,4080,1776.9,65,101.89,1710,134.55,6801,6495,2360,1436.7,6305.1,5.04,51.07,895,244.08,41514.75,23.791,387,2095,1127,175,7965,18911.42,136.6
9-10-2019,515,1256.5,1005,4081,1780,64.8,102.05,1700,133.1,6753,6511.9,2330.3,1430,6343.6,5.013,51.59,895.92,244.21,41471.14,23.613,386.89,2060.5,1121.7,174,7970,18698.62,136.5
10-10-2019,517.39,1275,1010,4085,1769,64.52,101.95,1765,137.19,6910,6324,2340.2,1425,6352,4.96,51.1,885.03,244.25,41511.12,23.8,388,2100,1110,174.02,7985,19012.89,137.5
11-10-2019,521,1278.1,1012.3,4179,1790.6,65.3,102.8,1825,138.98,7199,6500,2360,1429,6514.9,4.994,51.5,892.5,244.57,41680.09,24.053,392.5,2091.5,1165,175,7989,19949.79,139.1
14-10-2019,518.26,1268.9,1011.1,4195,1790.6,67.8,102.95,1840,137.81,7275,6609.9,2338.1,1459.8,6430,4.976,51.49,884.99,245.62,41334.88,24.156,389.1,2090,1136.1,177.17,7860.1,19506.47,138.73
15-10-2019,525,1269.7,1014,4218,1790.6,69.5,103,1845,137.99,7270,6650,2350,1449,6469.7,4.967,51.98,875,246,41879.95,24.175,389.5,2075,1135,178.58,7994,19787.24,138.5
16-10-2019,524.46,1250,1003,4285,1780.6,70.12,102.56,1818,137.99,7214,6734.9,2340,1444.9,6357.1,4.93,52.05,865.85,247,41834.53,24.334,389.5,2080,1135,176.08,7897,19872.95,137.5
17-10-2019,524.88,1270.5,1001.8,4279.9,1780,71.35,102.4,1839.9,136.85,7301,6844,2340,1444,6379,4.988,52.1,865,247.28,42415.94,24.184,387,2070,1135,174.09,7800,19942.9,136.5
18-10-2019,533,1295,1005,4270,1805.9,71.5,102.7,1864,138.49,7360,6984.9,2378,1470,6299.9,4.958,51.4,861,257,42514.96,24.175,379,2060,1139,174.99,7900,19890.68,139.79
21-10-2019,495.04,1200,937.5,3970,1751,65.85,99.01,1750,132.4,7045,6500,2269,1447.2,5850,4.623,49.3,815.2,239.09,41584.7,23.285,355.61,1950,1075,162.02,7770,18826.69,136.64
22-10-2019,491.48,1177,942,4000.1,1764.8,63.94,99.98,1800,132,7190,6536.8,2209.8,1430,5970,4.716,50.12,829.32,240.23,41198.61,23.519,354,1960,1096,159.9,7700,19407.95,139
23-10-2019,475.01,1158,908.88,3869,1756.2,60.5,99.12,1778.8,130.5,7030,6436,2240,1400,5901,4.541,49.19,825,240,40300.14,23.65,345,1960,1042,161.06,7650,19555.72,136.8
24-10-2019,488.81,1195,929,4050.3,1750,63.1,99.5,1839.9,138.49,7146.1,6415,2215,1403,6065,4.562,49.88,835.94,241.9,41425.72,23.838,360,2019,1070,164.12,7835,19733.06,138.5
25-10-2019,475.29,1151,925,3950.9,1720,62.84,98.89,1800,134,7000,6241,2174.9,1420,5950,4.541,49.2,822,241,41062.34,23.894,360,1980,1066.6,160,7570,19388.24,136.78
28-10-2019,480,1133.5,920,3999.8,1720,63,98.49,1830,133.88,7050,6250,2199,1411.4,5850,4.53,48.97,827,237.5,41298.54,23.697,359.55,1980,1049,160,7409,19870.98,139.65
29-10-2019,461,1110,900.05,3910,1682.9,61.8,96,1799,133,6925,6100,2160,1404,5610.1,4.391,47.87,807.08,230.03,39872.26,23.313,355,1965,1044,155.99,7350,19870.98,139.85
30-10-2019,428,1100,885,3775,1623.3,60.99,95.5,1690,127.95,6631.1,5801,2140,1365,5440,4.17,46.01,793.9,215.1,37510.26,22.863,340,1950,1007,143.6,7399.9,19407.95,138.5
31-10-2019,428,1100,885,3775,1623.3,60.99,95.5,1690,127.95,6631.1,5801,2140,1365,5440,4.17,46.01,793.9,215.1,37510.26,22.863,340,1950,1007,143.6,7399.9,19407.95,138.5
1-11-2019,428,1100,885,3775,1623.3,60.99,95.5,1690,127.95,6631.1,5801,2140,1365,5440,4.17,46.01,793.9,215.1,37510.26,22.863,340,1950,1007,143.6,7399.9,19407.95,138.5
4-11-2019,425,1095.6,875,3659.9,1622.9,59,95.81,1749.9,125.5,6830,5800,2204.6,1370,5680,4.04,47.18,772.1,215,37700.13,23.397,342.7,1952.7,1036,143.38,7370,20787.19,143.8
5-11-2019,401.24,1050,812,3639.9,1598.9,58.17,94.9,1722,125.45,6630,5600,2163.8,1339.9,5551,3.966,45.93,741.02,210.05,36601.81,23.707,337.95,1849,1011.1,136.47,7330,20530.06,144.9
6-11-2019,383.46,1025,775,3440,1575,58.54,90,1700,124.8,6420,5479,2080,1300.1,5320,4.011,44.51,713,197,35066.51,23.425,322,1790,1019.3,125.28,7234,20086.73,143.05
7-11-2019,394.92,1040.7,755.02,3549,1524.8,60,90.4,1795,120,6695,5680,2060,1312.9,5559,4.123,45,745.01,203.42,36348.35,24.119,320,1796,1020,130.7,7230,20383.27,143.9
8-11-2019,396.35,1070,773.01,3600,1527.2,59.84,91.7,1820,121.3,6745,5594.9,2045,1450,5400,4.123,45.7,736.03,202.55,36147.58,23.931,325,1795,1040,131.62,7070,19506.47,144
11-11-2019,379.98,1040,751.01,3598,1512.3,58.99,89.45,1799,118.1,6558,5450,1970,1311,5280,3.929,45.31,695,198,34248.9,23.369,322.15,1728,1005,128.06,7101,20048.31,145.45
12-11-2019,377.57,1007.9,755.67,3400,1489.9,57.99,87,1790,115.52,6498,5529,1945,1331.8,5100.2,3.771,44.4,656.2,189.94,33958.19,23.322,324.99,1720,997.9,130.47,7100,18887.78,145.5
13-11-2019,357.12,980.01,733,3179,1472.3,57.41,84,1705,114.03,6265,5205,1894,1280,4800.1,3.521,44.5,630,176.6,32023.17,22.723,310,1640,959.99,120,7131.5,18225.74,145
14-11-2019,363.2,970.01,721,3200,1462.9,57.7,86.5,1762.1,117,6548,5170.6,1945,1320,4899,3.79,45.21,635,181.07,32503.75,22.929,310.95,1642.5,1000.2,123.01,7225,18866.1,146.8
15-11-2019,415.6,1137.8,823.66,3650,1500,62.95,96.5,1874,124,7189.9,5925,2099.8,1409.9,5500,4.201,49.35,720.41,210,35611.59,24.063,345.76,1850,1120,145.13,7410,18826.69,150.12
18-11-2019,414.04,1123.2,840,3665,1500.1,62.36,92.86,1875,121.7,7097,5798,2121,1459.5,5513,4.17,47.87,725.7,206.67,36383.78,24.091,359,1810,1083.3,149.13,7139,18373.51,151
19-11-2019,414.29,1113.8,875,3725,1514.9,61.4,91.5,1850,121.4,7030,5668,2115,1469.9,5400,4.051,47.38,710.21,201.5,35865.05,23.894,343.5,1847.9,1031.3,150.01,7269,18618.82,151
20-11-2019,403.39,1104.9,860,3655,1526.7,62.75,90.6,1850,123.2,7100,5500,2102.3,1497.5,5250,3.908,47,704.98,200,34884.82,23.707,353.99,1909,1030,151.75,7400,17930.19,154.02
21-11-2019,401.5,1077.9,837.01,3515,1501,62.04,87.71,1840,122.9,7100,5550,2100,1499.4,5300,3.825,46,702.71,199.26,34884.82,24.316,343.99,1863.7,1036.1,150.1,7230,18324.26,155.45
22-11-2019,393.2,1055,843,3455,1530,62.75,87.99,1805,124.85,6900,5498,2089,1466,5350,3.789,46,699.95,199.41,34430.59,25.056,342.99,1804,1047.3,148.66,7211,18127.22,156.8
25-11-2019,382.12,1049.3,835.8,3360,1550,61.4,86.11,1780,118.61,6750,5315,2097,1439.9,5480,3.734,45.5,698.65,197.89,32977.05,24.69,333.1,1799,1050,148.64,7300,18127.22,154.41
26-11-2019,368.4,1020,807,3305,1530,60.5,86.2,1710,113,6351,5194,2090.8,1400,5379,3.777,44.26,662.48,192.4,33113.32,24.765,316.97,1800,1028,150,7000,17734.14,153.51
27-11-2019,346.68,1003.6,800,3280,1530,60.41,84.91,1769,114.3,6584,5055,2089,1427.1,5260,3.664,45,668.69,194.03,32522.83,24.69,320,1750,999,148.1,7401,19112.4,155.85
28-11-2019,336.99,1030,779.77,3210,1505,58.7,83.5,1702.1,113.03,6330,5000,2010.3,1459,5150,3.623,43.6,671.54,190.71,32159.44,24.503,316.5,1701.7,999,145.08,7300,18866.1,155
29-11-2019,335.53,1000,775.07,3229.9,1510,60.39,81.7,1745,114.6,6400,4881,2050,1440,5230,3.706,42.97,684.15,188.48,32686.35,24.541,329,1725,1025,145,7410,18816.84,154.44
2-12-2019,335.69,990,784.97,3150.2,1500,59.1,80.22,1722,114.7,6326,4900,2051.1,1396,5235.5,3.618,42.2,666.21,188.6,32114.02,24.419,326.5,1773.6,1016,144.89,7428,18915.36,154.76
3-12-2019,322.86,987.57,773.54,3139.7,1500,58.8,79.7,1741,117,6320,4929.8,2045,1412.9,5080,3.581,42,655.8,186.31,32250.29,24.194,322,1750,1023.9,144.89,7140,18999.1,155.2
4-12-2019,340,1015.1,780,3320,1499.8,61.2,84.32,1830,121.3,6600,5189,2099,1429,5160,3.706,43.98,675,197.85,33975.45,24.634,328.02,1776.3,1030,148,7228,19307.46,158
5-12-2019,351.04,1080,778.89,3390,1508.9,68,87,1871,129.7,6775,5216,2130,1441.7,5348,3.799,45.15,697.64,201.98,34748.55,24.812,315,1820,1050,149.6,7235,19033.58,157.49
6-12-2019,355.86,1100,784.48,3235,1514.7,70.01,84.55,1848.9,126.62,6800,5330,2159.9,1403,5289,3.746,44,692,204,34521.43,24.794,317.26,1835,1084,148,7310,19112.4,160
9-12-2019,352.02,1075,796.16,3290,1530,70.14,84.22,1900,128.89,6894,5280.8,2175.6,1432.2,5197.1,3.873,43.6,689.3,203.99,34721.3,25.3,320.5,1815.1,1055,150.05,7400,19033.58,161.8
10-12-2019,352,1125,800,3400,1519.1,71,84.5,1880,131.99,6801.1,5230.5,2181,1428.5,5336,3.883,43.8,677,203.21,34516.89,25.3,326,1777,1052,151,7288,19407.95,160.56
11-12-2019,345.07,1130.4,797.06,3300,1520,71.36,84.58,1945,129.75,6910,5150,2230,1408.2,5561,3.984,43.44,666.5,202.46,34028.14,25.534,325.5,1789.5,1031.3,151,7300,19700.54,165.7
12-12-2019,343.99,1149,813,3300,1513.3,71.9,85.4,1937,130.6,6980,5220,2245,1399.6,5670,4.012,44,668.01,207.02,34884.82,25.581,329.01,1800,1015,150.8,7264,19912.36,167.5
13-12-2019,352.8,1167.9,830.01,3429,1541.5,72.79,87,1980,128,7199,5285,2265,1386.6,5749,4.077,44.59,680,204.55,34148.97,25.534,340,1788.8,1020,150.8,7450,20343.86,169
16-12-2019,357.02,1150,848.56,3413.9,1550,72.5,86.1,1995,125.6,7150,5248.9,2244,1385,5750.1,4.035,44.83,676.1,205.89,33522.13,25.543,348,1811.5,1025,149.02,7481,20395.09,168.49
17-12-2019,349,1128.9,830,3262.1,1530.3,72.65,84.31,1962,124,6951,5049,2200,1360,5650,4.049,44.2,665,203.38,32659.09,25.3,345,1808,1010,150,7460,20763.55,167
18-12-2019,340,1130,816,3189,1510,71.8,83,1898,120.02,6740,4949.9,2150,1355.1,5700,4.066,43.6,645,201,31362.72,25.3,335,1772,990,147.01,7500,20442.38,166.5
19-12-2019,339.99,1124,825,3150,1510,71.75,82.6,1900.2,120,6720,5171.1,2140,1359,5790,4.068,44.2,645,199,31523.52,25.3,336,1799.9,997,146.99,7580,20083.78,167
20-12-2019,336,1128,810.1,3195,1515.2,71.9,82.25,1885,119.89,6653,5525,2130,1340,5799,4.007,44.01,642,203,31078.38,25.581,328.83,1827,990.01,150.62,7310,20099.54,166
23-12-2019,337,1123.9,824.43,3269.9,1535.7,71.9,81.7,1875,118.9,6635.1,5345,2120,1364.6,5780,4.022,44,638.99,201.31,30660.48,25.627,327.9,1800,989.89,150,7389.9,20490.65,166.45
24-12-2019,337.01,1130,823.71,3274.9,1535.7,71.69,81.38,1886,119,6700,5335.6,2120,1349.4,5778.9,4.054,43.81,640,198,30882.15,25.627,328.59,1789.6,986,150,7305.7,20614.79,165.5
25-12-2019,337.01,1130,823.71,3274.9,1535.7,71.69,81.38,1886,119,6700,5335.6,2120,1349.4,5778.9,4.054,43.81,640,198,30882.15,25.627,328.59,1789.6,986,150,7305.7,20614.79,165.5
26-12-2019,335,1130,814.88,3200,1535.7,71.4,80,1869.9,118.87,6755,5258.2,2130,1344,5680,4.039,43.66,635,197.44,30841.27,25.393,320,1800,985,144.97,7264.3,20590.16,164
27-12-2019,335,1119,817.49,3265,1535.5,71.1,79,1873.9,119.44,6850,5369,2160.1,1395,5679.9,3.974,43.19,638.81,193.37,30705.91,25.553,321.9,1850,995,144,7290,20225.64,165
30-12-2019,337.21,1145,819.92,3241,1535.5,70.5,79.7,1840,120,6750,5348,2179,1415.8,5697,4.04,43,648.75,195.62,30978.45,25.665,319,1849.9,990,146.98,7370,19811.87,167
31-12-2019,337.21,1145,819.92,3241,1535.5,70.5,79.7,1840,120,6750,5348,2179,1415.8,5697,4.04,43,648.75,195.62,30978.45,25.665,319,1849.9,990,146.98,7370,19811.87,167
1-01-2020,337.21,1145,819.92,3241,1535.5,70.5,79.7,1840,120,6750,5348,2179,1415.8,5697,4.04,43,648.75,195.62,30978.45,25.665,319,1849.9,990,146.98,7370,19811.87,167
2-01-2020,355.92,1195,820.1,3350,1540,71.75,84.32,1915,128.87,7100,5400,2158,1474,5710,4.17,44.49,655,198,32068.6,25.506,322,1880,1036,148.92,7335,20146.83,169
3-01-2020,359.57,1160,818.94,3350,1539.6,74,84.7,1920,130.75,7190,5500,2169,1444.5,5801.2,4.225,45.28,657.45,194.99,32295.71,25.478,324,1899,1034.9,151.07,7479.8,20183.28,170
6-01-2020,371.01,1185.8,818,3390,1539.6,75.2,85.8,1963,131,7350,5470.9,2180,1460,5714,4.161,46,662.77,193.5,32977.05,25.065,335,1920,1035,150.75,7480,20689.66,170
7-01-2020,390,1186,831.9,3450,1556.7,75,86.72,1960,130.89,7544.8,5500,2199.9,1452.4,5660,4.161,46.3,675.45,190.58,33703.82,25.187,332.93,1950,1043.1,149,7334,21191.11,170
8-01-2020,418.43,1189.9,833.01,3455.9,1575.1,75.18,85.5,1960,126.3,7460,5563,2210,1459.8,5638,4.101,46.2,670,186.15,33885.51,24.85,342,1978,1021,144.38,7370,21062.06,170
9-01-2020,413.1,1184,840,3473,1568.4,75.5,85.68,1974,127.5,7400,5600,2172,1443,5589.9,4.077,46.48,672.78,184.52,33703.82,25.159,341,1947.5,1023,145,7497.9,20688.68,168.92
10-01-2020,417,1214.9,840,3550,1565,76.9,88.5,2080,128.9,7590,5749,2199,1490,5680,4.075,46.69,695,184.13,33976.36,25.759,338.3,1998.9,1047.9,146.94,7800,21299.48,172.4
13-01-2020,425,1192,840.8,3435,1563.2,78.1,86.99,2070,128.1,7589,5600,2210.1,1453,5670,4.031,46.15,684.57,188.46,34021.78,24.597,336,1940,1029,148.8,7640,22853.1,168.8
14-01-2020,432,1183.9,831.06,3329,1549,78.3,85,2042,127,7587.5,5918,2212,1435,5600,3.901,44.5,670.33,188.29,33840.09,24.362,341.98,1900,1022.1,148.67,7590,23691.49,167.84
15-01-2020,440,1193,807.1,3295,1523.5,78,84.07,1999.1,127,7450,5670,2244,1458.7,5450,3.763,44.25,664.67,188.51,33236.87,24.541,326.1,1898,1003,146.12,7450,23378.2,169.9
16-01-2020,443.5,1228.9,818.8,3275,1500,78.19,82.97,2057.9,127.2,7650,5485,2200.1,1460,5355,3.723,43.83,659.94,195.4,33057.91,24.475,328,1875,1030.2,147.96,7500,24008.71,169.17
17-01-2020,437.89,1227,815.99,3250,1500,77.1,82.06,2077,127.88,7799,5450,2247,1419.9,5410,3.717,43.6,654.69,197,33069.72,24.541,321.3,1856,1057,148.03,7450,23430.42,170.99
20-01-2020,434.9,1200,780.07,3206.7,1485,77.5,80.92,2025,125.6,7605,5450.8,2179,1428.2,5370,3.735,42.87,640,200.09,32704.52,24.466,315.1,1835.1,1062.2,147,7408.6,23151.61,166.4
21-01-2020,421,1175,765.48,3102,1450,77,80,1970,122,7380,5298,2126,1390,5280,3.595,42,626,198.06,31714.3,24.503,300.25,1780,1045,144.99,7290,22655.08,160.5
