Date,KIMBERA.MF.Equity,GAPB.MF.Equity,CEMEXCPO.MF.Equity,ASURB.MF.Equity,GFNORTEO.MF.Equity,KOFUBL.MF.Equity,ACa.MF.Equity,VOLARA.MF.Equity,LABB.MF.Equity,FEMSAUBD.MF.Equity,OMAB.MF.Equity,GFINBURO.MF.Equity,AMXL.MF.Equity,ALSEAa.MF.Equity,ORBIAa.MF.Equity,PE&OLESa.MF.Equity,GRUMAB.MF.Equity,RA.MF.Equity,WALMEXa.MF.Equity,BOLSAA.MF.Equity,LIVEPOLC.MF.Equity,CUERVOa.MF.Equity,ELEKTRAa.MF.Equity,SITES1.MF.Equity,MEGACPO.MF.Equity,Qa.MF.Equity,GCCa.MF.Equity,BIMBOA.MF.Equity,GMEXICOB.MF.Equity,GCARSOA1.MF.Equity,TLEVICPO.MF.Equity,VESTAa.MF.Equity,ALFAA.MF.Equity,PINFRAa.MF.Equity
5-11-2018,30.56,177.93,10.99,362.07,123.74,125.43,108.24,13.6,14.49,180.39,114.87,28.16,15.56,53.08,55.77,293.99,225.7,102.42,53.97,32.79,136.05,25.1,957.82,13.37,95.34,42.88,118.34,40.22,49.61,61.36,63.1,25.49,18.37,194.75
6-11-2018,30.77,172.56,11.06,351.64,121.79,125.83,108.35,13.33,15.14,178.45,110.14,28.63,15.23,53.91,55.6,288.68,227.78,100.78,52.78,33.03,137.69,24.93,972.4,12.97,93.31,44.11,115.3,39.22,48.58,62.65,63.62,25.48,18.72,192.24
7-11-2018,31.24,168.99,11.22,343.65,121.39,128.25,107.51,13.09,14.51,185.16,112.85,28.38,15.43,54.28,56.4,295.77,237.8,101.35,54.07,32.52,142.93,24.24,978.75,13.14,97.06,45.32,117.16,39.98,49.82,63.39,63.68,25.79,18.91,191.63
8-11-2018,30,159.74,10.66,320.17,106.94,123.73,105.74,12.61,13.29,179.35,100.23,25.52,14.63,51.61,53.73,282.31,232.86,93.93,49.57,31.81,135.31,24.17,921.24,12.5,97,44.83,113.96,38.53,48.01,59.21,60.66,24.38,18.25,191.69
9-11-2018,30.29,154.27,10.71,307.16,105.41,123.66,106.07,13.17,13.86,181.63,99.6,26.92,14.57,52.47,54.11,272.28,235.33,97.32,50.05,31.01,135.53,23.56,928.87,12.83,96.85,43.77,112.81,40.66,46.94,60.03,61.1,24.84,18.55,191.48
12-11-2018,29.84,150.39,10.24,305,98.74,123.18,107.59,12.76,13.22,179.65,102.36,27.02,14.25,49.96,52.43,256.91,232.59,94.17,50.07,30.32,131.62,23.56,893.69,12.58,95.52,43.69,109.75,39.28,46.6,61.13,59.75,24.81,18.44,189.69
13-11-2018,28.95,148.55,10.09,297.38,97.54,122.05,104.22,12.99,12.16,176.86,100.49,26.55,13.8,48.23,50.83,250.86,229.22,96.15,48.76,31.45,127.41,23.27,879.21,12.29,96.23,42.53,111.02,37.96,45.67,59,59.35,24.73,17.37,186.84
14-11-2018,29.5,146.94,10.08,286.66,100.48,119.97,104.76,12.88,12.35,174.46,96.08,26.74,13.69,46.87,51.82,242.16,228.13,94.12,49.78,31.96,128.55,22.8,866.41,12.3,96.6,42.84,110.43,37.97,44.65,58.53,58.25,25.07,17.24,187.9
15-11-2018,29.44,143.9,10,290.66,96.45,119.72,103.27,12.55,12.41,169.28,96.3,26.06,13.44,45.44,50.27,245.55,225.47,91.68,48.5,31.86,127.75,22.64,850.32,11.99,96.67,42.22,106.84,37.2,43.44,60.24,57.59,24.9,16.85,185.44
16-11-2018,29.91,144.59,10.14,293.33,98.24,123.43,105.09,12.18,12.78,174.11,94.84,27.11,13.59,47.55,51.34,267.02,232.25,93.33,49.77,32.8,131.51,22.4,850.2,12.82,95.81,42.99,107.06,38.81,44.02,64.31,60.29,25.16,17.28,185.06
19-11-2018,29.91,144.59,10.14,293.33,98.24,123.43,105.09,12.18,12.78,174.11,94.84,27.11,13.59,47.55,51.34,267.02,232.25,93.33,49.77,32.8,131.51,22.4,850.2,12.82,95.81,42.99,107.06,38.81,44.02,64.31,60.29,25.16,17.28,185.06
20-11-2018,29.18,143.19,9.94,285.76,97.46,122.27,105.89,11.86,12.26,172.61,92.89,26.98,13.43,48.74,50.81,254.37,230.14,91.54,50.45,31.41,129.42,22.43,844.85,13.02,93.28,41.98,105.6,38.9,41.64,63.29,59.12,26.08,17.32,182.97
21-11-2018,29.02,141.67,9.42,281.26,96.69,122.4,106.96,12.06,12.05,175.66,92.38,26.66,13.44,49.4,48.98,234.59,224.8,90.19,50.59,32.4,125.63,22.83,838.1,13.06,93.28,42.06,109,38.63,40.78,64.17,58.02,25.14,17.53,180.86
22-11-2018,28.72,142.35,9.07,278.86,97,124.39,105.24,11.85,11.71,174.73,92.25,26.67,13.42,48.96,48.05,226.4,229.37,88.88,50.77,32.4,127.36,23.04,867.05,13.12,95.08,41.82,108.41,38.12,38.86,60.57,58.5,24.49,17.3,180.46
23-11-2018,29.41,139.93,9.51,280.09,96.07,123.7,105.52,12.42,12.5,173.54,90.89,26.61,13.12,48.63,47.14,225.27,227.88,86.31,50.8,31.55,123.62,22.88,866.58,13.06,95.45,42.17,107.18,37.51,39.35,60.32,58.93,24.19,16.98,174.17
26-11-2018,29.53,135.45,9.31,268.47,83.63,122.62,104.42,12.62,12.17,169.78,88.36,25.88,12.57,46.65,43.18,218.87,224.81,86.18,49.28,31.13,110.96,22.67,860.05,13.04,93.79,41.63,105.56,36.79,37.77,61.24,56.44,24.1,16.19,171.19
27-11-2018,30.48,139.03,9.5,267.88,84.91,123.16,106.41,12.2,11.74,169.77,86.53,25.74,12.7,48.42,45.34,224.75,224.63,88.3,48.39,32.58,118.5,22.62,862.04,12.83,95,41.85,105.86,38.72,39,62,57.39,25.01,16,175.66
28-11-2018,31.09,139.89,9.94,274.56,90.6,126.02,108.04,12.43,12.59,173.18,85.54,27.01,13.24,50.14,49.61,234.54,226.09,87.34,48.43,33.63,122.39,24.06,904.25,12.97,95.22,42.75,106.11,39.71,39.97,65.74,56.58,25.91,16.28,183.27
29-11-2018,30.73,141.29,10.36,276.39,91.93,126.36,107.69,12.76,12.6,176.34,90.33,27.33,13.97,51.05,48.35,239,227.65,87.14,49.8,34.37,123.79,24.15,922.91,12.95,94.99,43.76,105.21,39.99,42.08,67,57.09,25.49,16.36,181.52
30-11-2018,30.09,141.11,10.47,273.42,93.15,122.58,105.15,13.02,12.53,176.47,90.72,27.42,13.68,51.01,47.56,231.88,222.9,87.76,50.34,35.32,121.3,25.61,915,12.7,93.17,44.15,106.2,39,41.98,65.32,55.65,25.37,16.51,180.48
3-12-2018,30.08,145.4,10.47,274.51,97.34,124.49,104.97,12.64,12.09,173.49,91.88,27.27,13.78,50.79,49.27,233.66,223.82,88.58,51.38,35.07,121.13,24.8,915.61,12.62,93.84,43.88,106.65,39.06,41.99,65.65,56,26.12,17.07,180.9
4-12-2018,29.66,145.36,10.03,279.07,98.86,124.38,105.1,12.71,12.2,170.94,91.82,27.31,13.9,50.8,50,233.29,221.54,87.1,51.14,34.16,121.37,24.4,901.74,12.54,94.26,43.76,105.68,38.54,41.22,66.14,54.75,26.04,16.86,182.07
5-12-2018,29.67,145.98,10.09,280.23,97.39,125.16,105.04,12.75,12.38,170.63,92.2,27.52,13.92,50.77,50.62,235.57,222.28,86.35,50.33,34.31,122.62,23.98,898.31,12.5,95.22,43.77,105,38.97,41.57,66.55,55.56,26.61,17.32,180.01
6-12-2018,29.78,146.58,10.09,282.17,98.37,122.27,105.17,12.65,12.69,169.56,91.28,27.15,14.06,50.31,52.16,240.78,221.93,94.23,49.93,34.14,123.01,24.33,897.03,12.56,94.93,44.34,105.51,38.92,41.54,65.7,55.62,26.43,17.62,185.9
7-12-2018,29.66,145.56,10.19,285.51,95.84,121.64,103.07,12.77,12.07,168.15,90.27,27.93,13.99,50.11,52.76,246.29,220.51,88.76,49.75,33.95,123.68,24.67,890.35,12.4,93.55,44.37,105.2,39,42.49,68.41,55.38,25.49,17.8,181.56
10-12-2018,29.96,143.5,9.69,289.44,93.15,118.7,102.54,12.3,11.84,165.49,87.36,27.84,13.95,50,52.5,246.41,219.72,86.13,49.98,33.88,124.69,23.39,884.08,12.2,94.91,44.37,104.29,38.95,42.21,68.33,53.68,25.35,17.82,175.13
11-12-2018,29.53,142.23,9.56,286.27,90.59,117.16,100.95,12.27,11.94,163.8,86.68,27.58,13.85,49.64,51.32,245.13,219.18,86.22,50.29,34.16,124.12,23.68,873.72,12.17,94.85,44.35,103.55,38.57,41.08,66.33,52.38,25.36,17.79,174.43
12-12-2018,29.53,142.23,9.56,286.27,90.59,117.16,100.95,12.27,11.94,163.8,86.68,27.58,13.85,49.64,51.32,245.13,219.18,86.22,50.29,34.16,124.12,23.68,873.72,12.17,94.85,44.35,103.55,38.57,41.08,66.33,52.38,25.36,17.79,174.43
13-12-2018,30.41,144.36,9.42,294.28,91.68,123.67,104.84,12.07,11.62,171.71,87.83,27.01,14.37,51.21,51.58,243.84,217.9,87.6,50,33.99,124.98,24.71,882.03,11.99,94.49,43.52,102.71,38.45,40.78,69.3,54.11,26.33,18.02,177.46
14-12-2018,30.01,143.43,9.48,294.16,91.98,122.18,106.38,11.55,11.73,169.57,85.21,27,14.37,49.24,51.63,241.66,218.85,87.01,48.43,34.04,127.89,24.8,881.64,11.89,94.35,43.24,102.52,38.78,40.78,66.32,54.29,26.05,17.82,182.33
17-12-2018,30.26,144.45,9.43,295.23,88.58,118.43,104.83,10.91,11.36,163.77,85.25,26.55,13.9,48.5,50.75,231.66,220.03,86.42,47.22,33.42,124.25,24.18,880.77,11.81,94.98,42.63,101.31,37.77,39.77,66.55,51.86,26.07,17.85,177.28
18-12-2018,31.16,147.2,9.69,300.8,92.55,117.58,104.38,11,11.76,166.07,87.66,28.02,14.13,49.61,50.72,231.82,220.96,85.8,47.44,33.81,123.95,23.75,882.34,11.99,95.69,43.33,98.99,38.48,38.79,65.93,52.24,26.24,18.07,178.95
19-12-2018,32.19,155.69,9.77,302.58,95.39,118.63,106.34,11.01,11.99,167.96,91.24,28.16,14.39,50.02,50.16,237.08,220.94,86.5,48.32,33.98,125.38,24.18,882.31,11.94,95.57,43,99.92,38.78,38.17,65.49,50.62,26.07,17.9,183.79
20-12-2018,32.4,161.1,9.62,304.08,92.81,120.69,109.68,11.14,11.89,170.14,95.12,28.45,14.38,50.64,48.81,243.67,221.97,88.79,49.72,33.35,129.51,24.45,891.76,11.97,95.24,42.86,98.79,39.93,39.16,66.38,49.82,26.02,18.13,187.63
21-12-2018,31.21,161.41,9.55,304.15,93.83,118.14,108.92,10.67,11.77,166.54,96.94,28.15,14.09,49.9,47.15,244.78,218.32,88.56,49.69,32.11,124.34,24.53,936.53,11.77,90.12,41.73,100.23,38.64,40.41,70.58,49.92,26.13,18.49,187.12
24-12-2018,31.68,161.33,9.42,301.08,92.8,118.88,109.22,10.6,11.85,165.95,95.24,28.14,14.07,49.8,47.98,245.75,220.83,89.25,49.66,32.99,127.61,24.97,956.59,11.72,88.33,41.44,99.66,38.97,40.24,69.96,48.99,26.09,18.63,188.18
25-12-2018,31.68,161.33,9.42,301.08,92.8,118.88,109.22,10.6,11.85,165.95,95.24,28.14,14.07,49.8,47.98,245.75,220.83,89.25,49.66,32.99,127.61,24.97,956.59,11.72,88.33,41.44,99.66,38.97,40.24,69.96,48.99,26.09,18.63,188.18
26-12-2018,31.56,162.76,9.5,304.83,94.39,120.02,107.03,10.69,11.78,168.89,97.32,28.9,13.97,51.65,48.93,244.19,216.96,89.42,49.71,33.42,126.28,24.72,947.56,11.92,86.41,41.35,97.76,38.86,40.69,68.8,49.98,26.08,18.25,186.9
27-12-2018,31.01,164.33,9.47,303.88,93.57,119.01,108.11,10.6,11.74,167.34,97.97,28.27,13.83,51.21,50.4,241.75,219.94,88.97,49.46,33.65,129.12,25.22,957.27,11.76,86,41.97,98.61,39.23,40.76,69.49,49.86,26.56,18.55,188.59
28-12-2018,30.97,162.98,9.46,303.86,93.68,119.14,108.55,10.67,11.75,167.57,97.92,28.46,13.95,51.7,50.06,244.14,220.48,91.14,49.4,33.78,127.97,25.67,951.89,11.72,87.44,41.85,99.84,38.83,40.36,70.1,49.78,26.3,18.51,187.49
31-12-2018,31.17,159.84,9.49,296.22,95.78,119.15,109.77,10.48,11.67,168.73,93.65,28.29,13.97,51.15,49.94,239.94,222.7,90.49,49.97,33.49,126.17,26.26,951.93,11.74,88.14,41.37,100.44,39.15,40.44,70.41,49.34,26.83,18.87,188.13
1-01-2019,31.17,159.84,9.49,296.22,95.78,119.15,109.77,10.48,11.67,168.73,93.65,28.29,13.97,51.15,49.94,239.94,222.7,90.49,49.97,33.49,126.17,26.26,951.93,11.74,88.14,41.37,100.44,39.15,40.44,70.41,49.34,26.83,18.87,188.13
2-01-2019,31.47,165.55,9.77,306.15,98.22,120.8,109.14,10.44,11.93,170.8,98.49,29.01,14.4,51.3,50.06,248.91,221.55,92.03,49.72,34.37,129.12,26.7,956.62,12.03,90.35,42.81,100.11,39.32,41.01,71.91,49.72,27.49,18.81,187.08
3-01-2019,32.06,162.56,9.58,301.5,96.64,122.13,109.91,10.8,12.7,172.91,97.48,29.47,14.27,52.25,48.48,255.89,222.01,91.46,48.75,34.84,129.35,26.67,951.73,12.08,90.28,43.24,99.88,39.32,40.81,72.74,48.33,27.45,18.82,189.01
4-01-2019,31.86,167.78,9.61,310.83,95.55,122.96,110.67,11.37,13.69,173.46,98.81,28.67,14.32,52.68,48.39,260.09,222.99,94.06,49.66,35.67,130.02,27.06,965.43,12.23,88.75,44.26,100.7,39.39,43.22,74.27,48.05,27.75,19.16,195.32
7-01-2019,31.88,170.64,9.89,317.67,94.56,123.89,111.49,12.12,14.01,176.08,102.95,29.24,14.39,54.26,49.82,264.37,224.2,93.31,49.84,36.04,133.21,26.62,1002.33,12.16,89.85,44.99,101.17,39.11,43.52,73.94,48.9,27.25,19.17,194.09
8-01-2019,31.6,175.39,10.11,325.32,97.14,124.91,112.55,12.25,13.76,177.25,105.56,28.93,15.05,53.88,49.97,262.97,224.56,93.69,50.52,36.85,134.38,26.56,1025.03,12.26,89.02,44.87,105.77,39.26,43.95,76.35,49.19,27.58,19.56,194.99
9-01-2019,31.31,173.01,10.2,325.29,99.7,126.04,114.2,12.72,13.89,178.88,102.9,28.51,15.14,54.15,48.38,264.88,222.58,95.49,49.88,37.2,134.38,26.23,1002.92,12.28,89.44,44.95,104.78,39.39,44.28,77.31,49.21,27.29,19.4,193.11
10-01-2019,30.97,176.03,10.16,329.55,103.61,126.24,112.75,13.1,13.39,178.06,103.48,28.3,15.01,54.17,47.7,266.07,224.84,96.01,48.92,36.75,134.49,25.58,987.49,12.23,89.16,43.74,104.99,39.61,44.77,76.42,47.89,26.05,19.84,194.59
11-01-2019,30.57,175.77,10.04,329.25,106.48,126.18,111.49,13.19,12.86,178.4,103.76,29.23,14.77,54.67,46.99,267.73,224.95,98.34,48.11,37.01,131.34,25.28,992.82,12.23,88.78,44.92,104.97,38.59,44.72,75.88,47.02,26.54,19.62,187.98
14-01-2019,30.54,172.51,9.95,325.21,103.08,123.27,108.91,13.31,12.2,177.67,104.85,29.52,14.92,54.97,45.98,262.8,224.62,95.39,49.42,36.93,127.08,24.87,992.94,12.26,88.73,46.32,104.78,37.96,45.06,75.15,48.34,26.89,19.18,184.99
15-01-2019,30.87,176.26,9.93,333.74,102.03,124.43,109.12,13.51,12.2,178.89,106.97,29.86,14.78,55.62,46.14,255.02,224.97,96.36,49.76,37.14,129.76,25,1059.06,12.2,88.55,47.53,106.35,38.68,44.22,75.33,49.18,26.67,19.68,189.18
16-01-2019,30.84,174.95,10.19,333.54,103.66,126.25,108.81,14.16,12.49,178.53,108.05,29.68,14.9,55.69,47.87,254.1,224.76,97.07,49.31,37.19,130,24.73,1068.44,12.05,87.11,48.36,106.58,38.89,44.93,76.36,48.75,26.46,19.61,189.81
17-01-2019,31.04,175.47,10.4,334.66,106.37,123.86,104.64,14.28,13.15,178.05,109.44,29.63,15.05,53.32,47.17,249.72,224.87,97.22,49.5,37.05,128.54,24.46,1062.22,12.19,85.97,48.88,106.41,38.45,44.7,77.31,47.83,26.49,19.83,189.71
18-01-2019,30.71,179.86,10.68,336.17,109.09,123.65,106.75,14.29,13.2,178.58,108.88,29.83,15.18,51.85,47.27,246.5,230.15,96.09,49.37,36.95,127.54,23.95,1055.71,12.14,86.99,48.33,106.12,38.3,45.12,77.25,47.7,26.54,20.03,192.37
21-01-2019,30.59,175.67,10.59,334.45,108.01,121.4,105.22,13.95,13.06,180.9,108.46,29.27,15.2,51.37,48.29,244.34,224.17,100.19,48.48,36.96,128.65,23.8,1049.83,12.2,88.47,48.01,107.16,38.72,44.38,76.69,48.33,26.5,19.8,187.61
22-01-2019,30.71,171.63,10.39,338.56,107.16,122.51,105.08,14.11,12.69,176.87,111.83,29.31,15.25,50.64,48.89,250.55,228.41,98.93,48.56,36.74,127.84,23.38,1074.4,12.08,89.01,46.66,106.94,38.61,44.04,74.59,46.12,25.81,19.2,187.83
23-01-2019,30.38,171.49,9.99,341.35,108.66,121.55,106.45,14.31,12.44,176.52,108.9,29.17,15.15,50.06,49.17,253.11,228.06,99.31,48.96,36.89,125.55,24.33,1066.03,12.01,90.48,45.41,106.51,37.9,44.41,75.21,45.26,25.8,19.51,187.71
24-01-2019,30.46,168.74,10,341.03,109.13,121.4,106.35,14.26,12.7,174.55,106.9,29.37,14.92,50.68,48.65,251.21,226.86,101.18,48.28,37.12,123.03,23.87,1072.93,12.06,88.26,46.01,106.5,37.63,45.28,74.24,46.46,25.72,19.37,191.23
25-01-2019,30.71,170.02,10.1,342.23,108.2,121.51,105.8,14.21,12.57,174.27,106.04,29.51,15.06,51.36,49.1,257.05,227.95,100.98,47.76,38,123.95,23.8,1065.3,12.27,88.47,46.07,106.78,37.9,45.22,73.65,47.18,25.65,19.12,191.88
28-01-2019,30.8,169.12,10.13,341.01,107.12,118.68,107.15,14.15,13.05,173.38,106.12,29.19,15.11,52.44,49.16,251.14,226,99.07,48.52,38.13,122.39,24.07,1057.97,12.15,87.07,45.99,106.88,37.39,45.7,72.9,47.16,26.3,19.46,187.5
29-01-2019,31.35,168.03,10.08,341.39,107.76,117.64,107.17,14.21,12.85,174.04,105.79,28.95,15.1,52.88,48.56,252.32,229.64,101.64,50.04,37.63,121.2,24.34,1047.12,12.12,87.4,45.61,104.68,37.35,45.73,73.8,46.69,26.17,19.03,185.4
30-01-2019,31.63,167.52,10.23,343.01,106.84,116.94,108.98,14.07,12.88,172.32,105.21,27.92,15.05,52.44,48.97,256.77,234.69,99.64,49.86,37.61,121.49,24.28,1040.72,12.05,85.83,45.24,105,37.36,46.47,74.43,46.17,26.31,19.49,188.24
31-01-2019,31.92,171.63,10.33,345.93,106.16,119.5,111.22,14.28,13.26,173.97,106.4,27.7,15.31,52.92,51.08,261.05,232.97,101.08,50.2,38.22,125.22,24.43,1036.66,12,85.98,46.74,105.02,37.81,45.79,74.96,47.81,26.78,19.42,195.12
1-02-2019,32.3,171.74,10.2,333.27,105.13,119.22,109.23,14.61,13.3,171.86,106.62,27.91,15.41,52.22,51.42,255.17,231.89,101.07,49.62,37.83,122.68,24.98,1029.91,12.05,86.96,47.77,104.24,36.85,45.54,73.94,48.9,26.39,19.42,192.55
4-02-2019,32.3,171.74,10.2,333.27,105.13,119.22,109.23,14.61,13.3,171.86,106.62,27.91,15.41,52.22,51.42,255.17,231.89,101.07,49.62,37.83,122.68,24.98,1029.91,12.05,86.96,47.77,104.24,36.85,45.54,73.94,48.9,26.39,19.42,192.55
5-02-2019,32.95,175.89,10.49,341.89,107.65,120.35,110.2,14.68,13.56,174.2,107.1,28.14,15.48,53.03,52.59,256.13,233.14,101.02,50.37,37.99,125.58,24.47,1030.81,12.24,88.99,48.5,105.16,37.4,46.16,74.02,49.79,26.77,19.72,189.56
6-02-2019,32.58,175.32,10.15,334.53,106.93,121.99,109.93,14.72,13.55,175.1,106.34,27.88,15.21,52.59,52.33,254.45,231.87,99.99,49.28,37.99,122.75,24.71,1025.18,12.21,88.98,48.99,103.73,36.92,45.37,74.17,48.77,28,19.27,189.53
7-02-2019,32.95,173.82,9.46,325.29,105.13,121.54,110.09,14.51,13.43,177.37,107.34,27.98,15.22,51.84,51.65,258.18,232.56,99.81,49.59,37.73,122.35,24.8,1043.22,12.12,88.87,49.01,102.65,37.45,45.54,73.99,47.87,27.82,18.88,188.67
8-02-2019,32.32,168.37,9.31,318.14,104.58,119.41,110.22,14.53,13.49,176.98,105.08,27.65,15.18,51.41,51.05,251.75,231.12,99,49.4,37.22,120.63,24.74,1055.41,12.15,88.23,49,100.89,36.84,44.12,71.98,47.17,28.04,18.78,185.58
11-02-2019,32.4,169.33,9.46,320.22,105.13,118.9,109.95,14.5,13.39,179.25,107.72,27.95,15.23,51.98,49.02,250.23,232.97,99.17,49.6,37.13,120.25,24.89,1049.54,12.07,86.26,49.45,97.59,37.45,43.5,72.31,47.36,27.4,18.49,183.57
12-02-2019,31.86,170.59,9.63,322.3,105.37,118.97,109.7,14.01,13.28,178.43,108.12,27.3,15.06,52.19,49.46,242.97,231.48,99.85,48.54,37.4,120.15,25.03,1040.62,11.96,86.38,49.28,97.89,37.21,43.25,72.41,48.34,27.64,18.57,183.7
13-02-2019,30.96,169.09,9.36,312.74,101.37,117.17,108.39,14.4,12.53,178.43,106.65,26.67,14.24,51.88,49.32,243.72,227.67,98.03,48.49,36.95,117.88,24.45,1019.16,11.64,85.04,48.74,97.6,36.48,43.64,71.75,48.09,26.92,18.28,180.2
14-02-2019,32.53,169.72,9.5,311.9,100.34,117.19,107.66,14.81,12.49,179.31,108.41,27.33,14.16,52.08,49.13,235.82,231.97,99.37,51.47,36.91,118.12,24.57,1018.72,11.59,87.26,47.62,100.9,36.35,45.45,72.95,47.53,27.02,18.47,180.24
15-02-2019,32.18,169.68,9.5,313.65,100.82,118.17,108.62,14.83,12.42,178.35,107.77,27.22,14.46,52.47,51.17,237.95,227.7,100.32,52.48,37.28,120.02,24.55,1029.56,11.77,87.88,47.94,104.06,36.64,45.24,73.22,48.42,27.13,18.31,182.32
18-02-2019,31.41,169.13,9.55,315.46,103.78,118.17,107.49,14.84,12.42,178.74,107.51,27.26,14.27,52.05,51.92,241,227.99,100.49,52.35,36.97,120.32,24.59,1022.08,11.61,86.05,48.36,105.7,36.54,44.73,71.98,47.59,27.37,18.14,180.89
19-02-2019,31.13,174.6,9.42,310.84,102.98,115.93,108.18,14.68,12.36,176.18,108.05,27.01,14.16,51.71,52.16,246.72,228.68,100.77,52.71,37.49,120.09,25.11,1012.13,11.54,85.95,48.18,104.98,36.28,46.92,72.85,48.45,27.6,18.19,181.53
20-02-2019,30.74,176.42,9.72,318.15,102.4,116.05,107.22,15.44,12.38,176.05,108.24,27.48,14.31,52.01,51.32,256.15,224.01,100.83,52.69,37.9,121.49,25.28,1005,11.52,88.19,48.83,105.95,35.88,48,72.64,49.25,27.48,18.23,181.47
21-02-2019,31.08,180.72,9.67,317.46,105.49,117.96,109.9,15.46,12.17,177.9,113.9,27.42,14.49,51.5,51.31,260.34,217.9,102.14,52.72,38.12,121.41,25.19,1013.35,11.59,88.98,48.76,105.98,35.67,48.33,73.13,49.22,27.61,18.08,186.03
22-02-2019,31.87,186.68,9.58,318.32,107.01,116.92,112.97,16.08,12.15,176.8,114.45,28.6,14.39,51.11,51.53,273.16,216.1,100.54,53,38.61,122.17,25.33,1019.11,11.5,88.63,49.61,106.01,37.67,49.96,73.06,45.09,27.42,17.95,184.74
25-02-2019,32.15,186.78,9.44,318.82,107.01,116.57,112.51,16.75,12.21,174.57,114.8,28.51,14.27,50.51,51.87,274.89,214.12,102.24,52.88,38.34,123.12,25.53,1046.38,11.58,89.41,49.59,106.06,37.39,50.73,75.98,44.29,27.52,18.06,187.34
26-02-2019,32.58,187.59,9.53,328.31,105.23,118.18,110.08,16.96,12.15,174.74,113.93,29.02,14.22,50.83,50.89,258.5,208.96,100.27,52.45,38.73,122.84,25.6,1052.37,11.6,87.47,49.27,106,37.97,50.58,75.49,45.98,27.71,17.93,192.57
27-02-2019,31.91,185.9,9.39,333.5,103.62,118.24,110.11,16.04,12.52,174.45,112.75,28.27,14.04,49.44,50.57,259.29,210.2,100.78,52.26,39.5,121.42,26.8,1035.83,11.76,87.09,49.31,104.74,38.47,50.39,73.69,45.35,27.5,17.83,190.79
28-02-2019,31.15,179.6,9.46,326.97,104.85,116.6,108.68,16.49,12.73,174.89,109.85,28.76,13.88,48.81,46.71,255.4,208.84,100.24,49.85,40.2,120.91,27.12,1003.75,11.96,88.05,49.39,104.99,38.23,48.29,71.37,45.15,27.86,17.71,189.86
1-03-2019,31.3,177.84,9.44,320.24,105.76,116.21,107.78,16.5,12.7,173.77,106.68,28.1,13.88,47.98,46.98,244.35,207.02,101.74,49.72,40.15,119.11,27.6,996.34,11.63,87.02,48.76,105.69,38.35,48.02,72.73,44.2,28.12,17.27,187.5
4-03-2019,31.38,178.8,9.34,317.71,106.08,116.25,107.04,16.1,12.52,173.22,110.65,28,13.71,46.43,45.91,239.87,205.96,103.08,49.59,40.22,119.51,27.37,994.69,11.58,87.09,48.34,106,38.15,47.44,72.56,43.62,27.92,17.15,187
5-03-2019,31.48,175.24,9.17,317.22,106.64,115.9,106.4,16.38,12.49,172.18,109.48,27.83,13.4,46.32,46.32,240.79,204.64,101.96,49.72,40,117.68,27.16,996.94,11.56,85.61,47.27,106.41,38.24,47.47,71.97,42.29,27.95,16.81,186.18
6-03-2019,31.79,174.95,9.18,316.72,103.37,116.33,106.57,16.76,12.5,171.3,108.87,28.08,13.28,46.05,46.05,239.74,204.99,103.44,50.24,40.08,118.02,27.29,1010.3,11.56,82.91,46.91,106.2,38.27,47.6,73.93,40.6,27.62,16.62,188.48
7-03-2019,31.4,172.4,9.09,308.59,100.89,114.28,104.46,16.92,12.36,171.13,106,27.05,13.63,45.94,45,224.11,203.27,100.56,50.55,39.8,117.01,27.03,1007.15,11.45,84.48,45.63,105.13,37.72,47.48,74.24,40.42,27.6,16.34,185.71
8-03-2019,31.86,172.55,9.03,312.15,97.85,116.29,107.42,17.05,12.54,169.76,105.18,27.52,13.78,45.56,44.3,231.77,205.55,98.99,50.67,39.3,116.39,27.31,1033.8,11.52,84.21,47.53,107.44,37.96,47.67,74.03,40.17,27.76,16.49,184.48
11-03-2019,31.69,171.4,9.2,311.24,99.07,117.13,106.8,16.95,12.57,173.56,106.4,27.06,13.89,45.68,44.41,231.25,204.29,101.31,50.4,39.9,116.13,27.27,1032.94,11.55,85.44,46.96,108.65,38.53,47.97,73.96,41,27.67,16.5,184.95
12-03-2019,31.81,169.47,9.13,305.12,97.92,117.06,106.83,17.02,12.18,168.93,105.75,26.72,14,44.25,43.98,238.74,202.83,97.94,50.27,40.16,114.31,27.4,1050.46,11.46,85.63,46.66,109.93,38.03,49.16,74.49,42.14,28.06,16.28,185.15
13-03-2019,31.31,167.38,9.13,302.07,99.13,117.79,107.03,17.42,12.27,168.85,102.66,26.89,14.06,42.55,44.03,236.55,202.04,95.89,52,39.97,116.04,27.8,1034.84,11.39,85.28,46.66,109.82,38.47,49.27,74.39,42.38,27.61,16.32,183.09
14-03-2019,31.7,167.98,9.03,302.25,99.7,116.59,105.79,17.72,12.32,169.39,104.33,26.39,13.91,41.99,43.41,237.23,202.55,97.07,50.71,39.6,115.12,27.21,1036.98,11.5,85.61,47.49,110.3,38.48,49.38,72.94,42.55,27.26,16.12,186.1
15-03-2019,31.34,170.25,9.16,306.94,100.8,119.68,106.09,17.73,12.05,171.09,104.4,26.32,13.96,42.76,44.78,238.19,202.33,97,51.07,39.95,116.2,27.92,1062.73,11.6,86.09,47.76,105.47,38.79,50.65,72.45,42.54,28.02,16.82,190.11
